Red,Green,Time difference (millis),Unix timestamps
107.6948115242937,34.83318050265474,42,1658405272433
107.69180620243202,34.86816092643518,40,1658405272473
107.90784338221965,35.00233260218147,41,1658405272515
107.93507236516575,35.037874169596655,41,1658405272556
107.97452221011889,35.09965934410947,39,1658405272595
108.01392474989854,35.175346342899246,42,1658405272638
108.16339217275623,35.45869700922723,40,1658405272678
108.29526909880462,35.604808278590596,41,1658405272719
108.35891327939851,35.74589514148394,40,1658405272760
108.24278334885025,35.73764420903957,41,1658405272801
108.40878734804562,36.01576617594512,42,1658405272843
108.49249388377899,36.10133935305378,39,1658405272883
108.53510110940385,36.219200784882965,42,1658405272926
108.55804915675702,36.26634155447487,38,1658405272965
108.52531540534909,36.24648119186218,41,1658405273006
108.15078082986372,35.504926301825094,40,1658405273047
107.77687588537191,34.91872067870764,41,1658405273088
107.43764116985466,34.46896792038346,40,1658405273128
107.27381947575401,34.2416896682186,42,1658405273171
107.27095773334213,34.19801928332584,40,1658405273211
107.36234899610832,34.35364875618016,40,1658405273252
107.4856065068833,34.50696562979201,41,1658405273293
107.65559335312554,34.64464951885443,41,1658405273334
107.7580998691372,34.767422373522386,41,1658405273376
107.79034554800688,34.86905561799832,40,1658405273416
107.75821845166598,34.87965892376126,41,1658405273457
107.88954737726459,34.99122719755926,41,1658405273498
107.99435987950261,35.104177680826915,41,1658405273539
107.93134829696629,35.3100726928303,40,1658405273580
107.96019682587223,35.3555830115298,40,1658405273620
107.99104305830446,35.39467746148724,41,1658405273662
108.05730640025888,35.50117939212296,41,1658405273704
108.08401754982765,35.62229835111224,39,1658405273744
108.16055512615077,35.705806054777156,41,1658405273785
108.23989176862517,35.868240421924696,40,1658405273826
108.35139542208128,35.962438616147494,41,1658405273867
108.35457433583883,36.08270100099755,41,1658405273908
108.00776466414601,35.42465865778783,40,1658405273949
107.62019908355359,34.88344918192451,40,1658405273990
107.36653801883949,34.48336256836093,40,1658405274031
107.1644211868446,34.22137522977209,41,1658405274073
107.08417428540889,34.13521581818681,40,1658405274113
107.30756608516282,34.34655250202476,40,1658405274154
107.4946725161571,34.65031033289617,41,1658405274195
107.6470983761784,34.8634893393347,40,1658405274236
107.74684720217056,34.977978195497336,41,1658405274278
107.95304227791576,35.2249726650272,39,1658405274317
108.04149318633245,35.36982751375938,41,1658405274359
108.17771974957844,35.50876673734859,40,1658405274400
108.30996963828807,35.68709410924894,41,1658405274442
108.51516474461954,36.04393773558807,40,1658405274482
108.63898283009212,36.18628425222958,42,1658405274524
108.71335115199395,36.32708850901096,39,1658405274564
108.79321042465568,36.48548470201973,42,1658405274606
108.89019288255935,36.60068300506861,40,1658405274646
108.77753576244663,36.70525507217902,40,1658405274687
108.80058457841517,36.79658796700994,42,1658405274729
108.7893171632752,36.81423980710772,40,1658405274769
108.76478027178439,36.792866144568,40,1658405274810
108.32119015516628,36.03451242321048,41,1658405274851
107.9916316746394,35.441168957573375,42,1658405274893
107.80031801636545,35.09691944041215,40,1658405274933
107.70622417976108,34.913677386400906,40,1658405274973
107.76682861749873,35.05783936611574,40,1658405275014
107.92375738714168,35.25896972887789,42,1658405275056
108.05589332431612,35.47981256354763,40,1658405275097
108.15903439664771,35.63115522822102,41,1658405275139
108.22904724047447,35.7338113613399,40,1658405275179
108.41987759996192,35.93313815743218,41,1658405275220
108.5087271325832,36.080883443791606,41,1658405275262
108.58737322057544,36.18360276883087,41,1658405275303
108.69755843454584,36.32320367619837,40,1658405275343
108.87973706149847,36.706611867412725,40,1658405275384
108.98903833080504,36.78699388148163,41,1658405275425
109.00857142241932,36.96416161889337,42,1658405275467
109.1371653090738,37.13858476965883,39,1658405275507
109.15508378751451,37.206001428017196,40,1658405275548
109.1918183551872,37.266882848377094,41,1658405275589
109.28598211820025,37.39921620916797,40,1658405275629
109.36265549653524,37.53110717673829,42,1658405275672
109.27063386185733,37.45614278221396,40,1658405275712
109.09232117149048,37.037355189152436,40,1658405275753
108.30781420156882,35.71113601872793,42,1658405275795
108.08825401676046,35.3431364124144,39,1658405275835
107.96707748160492,35.18622697465593,41,1658405275876
108.04498317895104,35.28364510472308,41,1658405275917
108.2306043529644,35.535444745840046,41,1658405275958
108.23413345284331,35.611515391580014,41,1658405275999
108.27695197818736,35.694048321357336,41,1658405276041
108.33563899199578,35.788403870824745,39,1658405276081
108.31135565833688,35.8527904398763,40,1658405276122
108.31018354359816,35.88164106711902,41,1658405276163
108.37071361586021,35.943384862620434,41,1658405276204
108.51311530126111,36.171642802589226,40,1658405276245
108.58881577353628,36.29608754884677,41,1658405276286
108.66994505879057,36.40252229177988,41,1658405276328
108.73546671137274,36.515859335040005,40,1658405276369
108.84327886854965,36.72949074811367,39,1658405276409
108.89369021484663,36.82329466334675,41,1658405276450
108.91202311278454,36.83665280920605,40,1658405276491
108.8605745351577,36.861607794078886,41,1658405276532
108.8254496882243,36.93178726749037,40,1658405276573
108.31398778593677,36.069792237005245,41,1658405276614
107.78198157693993,35.28191817700717,42,1658405276656
107.42076116009423,34.72230034143466,39,1658405276696
107.1925589940493,34.37411819181833,40,1658405276737
106.95131543986878,34.12348631251347,40,1658405276778
106.88689571722784,33.994626030256285,41,1658405276819
106.99025529534458,34.15998022411822,41,1658405276860
107.19858987213206,34.3805630176536,41,1658405276902
107.2741103514523,34.52133308077314,39,1658405276942
107.41328531979457,34.63568090613306,41,1658405276983
107.42884771745628,34.72975247805321,40,1658405277024
107.68164966488109,34.939419324317846,41,1658405277065
107.84195704016815,35.1780797678162,41,1658405277107
107.92478585969849,35.30615854896175,39,1658405277147
108.04094852187995,35.51571764685249,40,1658405277188
108.17274528633561,35.6962860574496,40,1658405277229
108.24866606871001,35.8571712058725,41,1658405277270
108.23860360675627,35.98500123530797,40,1658405277311
108.29015401944605,36.049103202073084,41,1658405277353
108.38848705403842,36.188309246090284,41,1658405277394
108.43823261863372,36.34271546159074,40,1658405277434
108.27437693893398,36.08848859254852,41,1658405277475
107.88390510013551,35.51464457905841,42,1658405277518
107.37919553162192,34.802976788269206,39,1658405277558
107.01700854026149,34.261776077014986,40,1658405277598
106.78451718103008,33.88512126066962,40,1658405277639
106.60022698785832,33.64790294215701,41,1658405277680
106.65295293944831,33.733713502950714,41,1658405277721
106.82671833291556,33.96720217173159,41,1658405277763
107.03016451844451,34.18868959896625,40,1658405277804
107.12780169310508,34.365636097301625,40,1658405277844
107.33038024231047,34.532610477791984,41,1658405277886
107.34528625928567,34.601842195483094,40,1658405277926
107.37643798130864,34.6268790578283,41,1658405277967
107.44711371064352,34.73411521134157,40,1658405278008
107.61970110068245,35.00253573226468,41,1658405278049
107.66824383379668,35.09596997141893,42,1658405278091
107.7562858940147,35.261997021647346,39,1658405278131
107.89506379153755,35.38532685261593,41,1658405278173
108.0070344907121,35.59534690485853,40,1658405278213
108.00919459877701,35.6475844953368,41,1658405278254
108.03662566862363,35.741184783590874,40,1658405278295
108.12725850201173,35.90751314309492,40,1658405278336
108.10103715605112,35.91101082785882,42,1658405278378
107.85676680219535,35.60676897960974,42,1658405278420
107.414833763032,34.92762525450204,38,1658405278459
106.94442498807751,34.29489229553599,42,1658405278501
106.5740666511769,33.86664957860845,40,1658405278541
106.29538500555026,33.45750538623851,40,1658405278582
106.26796575784306,33.51389189958818,41,1658405278623
106.49396643596134,33.72565823439148,40,1658405278664
106.73087131853475,33.95047138019364,41,1658405278705
106.87230030845262,34.260284295552935,40,1658405278746
106.90984512298769,34.24588498629932,41,1658405278787
106.97373086599748,34.368942448215584,40,1658405278828
106.97572963224138,34.393855846514995,41,1658405278869
107.0300413876609,34.44623659361524,40,1658405278910
106.92824923622686,34.609958086082585,40,1658405278951
107.03316491633626,34.73482751882459,41,1658405278992
107.11138231681377,34.86581656466632,41,1658405279034
107.1694101680165,34.96523236084568,41,1658405279076
107.28785892183612,35.19637838487115,39,1658405279115
107.34011580230498,35.24150903195113,40,1658405279156
107.51411355588141,35.36373726517839,41,1658405279197
107.5640039030286,35.53020539656251,41,1658405279239
107.65385205852527,35.63171321761507,40,1658405279280
107.65298756627232,35.73619891525856,40,1658405279320
107.46169748140687,35.43509882396984,41,1658405279361
106.99873942368833,34.84746199576961,41,1658405279403
106.58901770513228,34.24071306170272,40,1658405279443
106.17941646904325,33.66580826478683,40,1658405279484
106.09768810745129,33.58053972127616,40,1658405279525
106.12373009896908,33.66031886231779,41,1658405279567
106.21595203115373,33.82495360647556,41,1658405279608
106.30888707259356,33.9961681004866,40,1658405279648
106.45466795366036,34.153158078501434,40,1658405279689
106.45155686393468,34.227554038019235,41,1658405279730
106.52510751487125,34.27824517514803,40,1658405279771
106.617980311716,34.476174073257994,40,1658405279811
106.7159648054664,34.55509670289524,41,1658405279853
106.79946642829782,34.67748520858446,41,1658405279894
106.85716126878032,34.82219490862642,40,1658405279935
106.87496555967715,34.97562035048085,41,1658405279976
106.99387248481133,35.06950703180082,40,1658405280017
107.01829648002445,35.137691300221434,40,1658405280058
107.03211284629538,35.23131342832652,41,1658405280100
107.10002633972942,35.25927354694387,40,1658405280140
107.17972949158559,35.43629026939568,40,1658405280181
107.22032262769159,35.499145119421165,41,1658405280222
107.19098427347552,35.475029736363425,41,1658405280264
106.8410284569585,35.03321304209627,41,1658405280305
106.05812005771907,33.876654533075545,40,1658405280346
105.78971478681626,33.56127064176642,40,1658405280386
105.59196416620819,33.36144178155871,40,1658405280427
105.52067429937955,33.29640475699192,40,1658405280468
105.76846981963502,33.57804804108267,41,1658405280509
105.94879093870173,33.76024505022086,41,1658405280551
106.03035687405327,33.93289021129855,40,1658405280591
106.05006076004582,34.01400016184433,41,1658405280633
106.06074113088613,34.02937931959487,40,1658405280673
106.12546037304571,34.080066567967705,40,1658405280714
106.26583551268425,34.27708461830518,41,1658405280756
106.09035757970582,34.30313033821975,40,1658405280796
106.21816418728622,34.42355324463531,41,1658405280838
106.42278919922234,34.67143284292331,40,1658405280878
106.4865233598477,34.85705024935077,41,1658405280919
106.56963900664459,34.97423450690348,43,1658405280962
106.59622495458865,35.03868671529793,37,1658405281000
106.63901992144434,35.1321292183666,40,1658405281041
107.0007897473323,35.438157270771214,41,1658405281082
107.04008155289148,35.531379326686135,41,1658405281124
107.12385536976876,35.64181030706576,40,1658405281165
107.07627762489204,35.62358388864214,41,1658405281206
106.3310835402479,34.609381847729445,41,1658405281248
105.89280224548759,34.00890510284564,40,1658405281289
105.6152557222627,33.65797101479176,40,1658405281329
105.43163914418074,33.43586300421206,40,1658405281370
105.36708446488677,33.40105510173128,41,1658405281411
105.56148929591808,33.621280325993204,41,1658405281452
105.72805800945878,33.83546208068382,40,1658405281492
105.80745380094805,33.98792360228216,42,1658405281534
105.75412117631913,34.031196511865154,40,1658405281575
105.80162700973659,34.09698255737182,41,1658405281616
105.86793636186815,34.2152360332921,41,1658405281658
105.93415510291607,34.24901383457607,40,1658405281698
105.99878414395562,34.35272285930527,41,1658405281739
106.16404683390192,34.667050142804065,40,1658405281780
106.28433360589634,34.80054138700975,41,1658405281821
106.3995950815505,34.933632506145344,40,1658405281862
106.44812164670901,35.081670366690894,41,1658405281903
106.53629768224488,35.19257718214655,40,1658405281944
106.54535517553626,35.25822246788912,40,1658405281984
106.5664144051874,35.3367428811185,41,1658405282026
106.6451900189187,35.43759635663356,41,1658405282068
106.65213932539206,35.53776749537677,40,1658405282108
106.680291381286,35.42152599853985,41,1658405282149
106.20229550079159,34.817573257380474,41,1658405282191
105.75410428541704,34.16230433453859,40,1658405282231
105.21922620631665,33.479161437372625,40,1658405282272
105.07708131471247,33.37932412535319,41,1658405282313
105.0490501319207,33.370133959753986,40,1658405282354
105.08407030727795,33.49238984159126,41,1658405282396
105.21326949500093,33.73385422830477,40,1658405282436
105.29084918830625,33.877391541793116,40,1658405282477
105.34187534350127,33.89045969743465,40,1658405282518
105.35502769135428,33.91845306325752,40,1658405282559
105.3992993364763,33.983533728676285,41,1658405282600
105.41823258404622,34.09613012842764,42,1658405282643
105.48273191861011,34.22081255560912,39,1658405282682
105.55894740199125,34.36802477819596,42,1658405282725
105.629653449295,34.4681465188968,38,1658405282763
105.8086294636172,34.68284618712573,41,1658405282805
105.8086294636172,34.68284618712573,40,1658405282846
105.84736819555576,34.78195186381763,41,1658405282888
105.98690010949991,34.85589386185015,40,1658405282928
106.04269359092473,34.97198992108429,40,1658405282969
106.10100455395161,35.077886553101976,41,1658405283011
106.20562027168677,35.24890121093183,39,1658405283051
106.02616051640075,35.08445745098465,42,1658405283093
105.6367586846473,34.52821650044517,39,1658405283132
104.85758909126866,33.47896321014282,41,1658405283174
104.6187444622717,33.200450046264145,40,1658405283214
104.52315554719576,33.09985900695055,41,1658405283256
104.53691175327646,33.13421263510357,41,1658405283298
104.69315525591486,33.3377565928682,39,1658405283338
104.95464356812408,33.711436488427736,41,1658405283379
104.92546681038783,33.73870954055858,42,1658405283422
105.00156674408834,33.75431379561779,39,1658405283461
105.07769163876605,33.89816196405457,41,1658405283503
105.07769163876605,33.89816196405457,40,1658405283543
105.23083010991496,34.11030642543709,41,1658405283585
105.30789434925873,34.19908544858454,40,1658405283625
105.35635320160793,34.330844375134966,41,1658405283666
105.43652845743321,34.5291880914042,41,1658405283708
105.53417031768129,34.60931289419461,40,1658405283748
105.60983414044256,34.7149902102411,41,1658405283789
105.6443308626337,34.77992324823669,40,1658405283830
105.64189932822956,34.825389968847034,42,1658405283872
105.67264073751107,34.95701287673151,39,1658405283911
105.67276748133088,34.98504712814832,41,1658405283953
105.65088287719897,34.98665645856766,42,1658405283995
105.4479391576902,34.714444658644396,40,1658405284035
104.49457537651534,33.52228876401442,40,1658405284076
104.27019791876904,33.15442813944917,41,1658405284117
104.02367560298882,32.928365263157104,40,1658405284158
103.87841970982316,32.77301300848345,42,1658405284200
103.84877393250804,32.72166632235212,41,1658405284241
104.0895902016627,33.13976765260943,39,1658405284281
104.14387342477727,33.15413412176256,41,1658405284322
104.1023713172462,33.11482049032674,41,1658405284363
104.061913304288,33.11187915701036,40,1658405284404
104.06602634915623,33.15814330148673,41,1658405284445
104.12210962423336,33.22782649913529,40,1658405284486
104.09461919174328,33.268813246339526,41,1658405284527
104.12978685391926,33.31648659303932,40,1658405284568
104.21655241469506,33.39521553451429,40,1658405284609
104.2583095042487,33.51343130481534,41,1658405284651
104.2671777470062,33.52659363542682,40,1658405284691
104.28334926426305,33.59452542433668,40,1658405284732
104.28531293810823,33.62610714110702,41,1658405284774
104.14931233764224,33.56103891290275,39,1658405284814
104.20393206956072,33.6238332467062,41,1658405284855
104.26773230449794,33.73011566466763,41,1658405284896
104.25565560518066,33.716549276942715,41,1658405284937
103.60758945477642,32.87214545001887,40,1658405284978
103.10950574579579,32.36094938185958,41,1658405285019
102.84512055842384,32.028712186840586,41,1658405285061
102.62732138545817,31.79708336961628,41,1658405285102
102.50757188806188,31.701121895402494,39,1658405285142
102.60484763397159,31.850075048628803,41,1658405285184
102.81309458844146,32.03177545002139,40,1658405285224
102.98290733414825,32.1932204930113,40,1658405285265
103.07148348454172,32.31628807667971,41,1658405285307
103.09002732818561,32.359603945058254,40,1658405285347
103.14565140585262,32.44321839465858,40,1658405285388
103.2932348586823,32.57447114111083,41,1658405285429
103.45137102365948,32.74806462133845,42,1658405285471
103.5579173557037,32.909249240122186,39,1658405285511
103.71223129929058,33.126973872221726,41,1658405285553
103.9133079328916,33.31607825424318,41,1658405285594
103.98034755848948,33.40145321017806,40,1658405285634
104.07910388257454,33.499069426663944,40,1658405285675
104.13621903198975,33.58534280170037,40,1658405285716
104.24626982778688,33.74811012461388,41,1658405285757
104.31671032252086,33.88574970885896,41,1658405285798
104.34146456145504,33.99262691961041,41,1658405285840
104.30500836101692,34.04588899037872,40,1658405285880
104.0437072440987,33.69164200635904,41,1658405285921
103.56930530553092,33.112708150774125,40,1658405285962
103.1477589548366,32.56892897346915,42,1658405286005
102.59026012063845,31.966943332287308,39,1658405286044
102.43548365551243,31.850474447523233,40,1658405286085
102.54444990293797,31.878209611651016,41,1658405286127
102.7139136947875,32.05550767327316,40,1658405286167
103.07762234849599,32.45676075271209,42,1658405286209
103.07762234849599,32.45676075271209,39,1658405286249
103.23799648814912,32.6450793947471,41,1658405286290
103.24615150737708,32.686953443922285,42,1658405286332
103.38198730896852,32.77966339304981,40,1658405286372
103.67912675846867,33.086136049426436,40,1658405286413
103.74135439860629,33.23378787291661,41,1658405286455
103.84904147216287,33.368959631551,40,1658405286495
103.99258313882956,33.512492049521455,42,1658405286537
104.08166343409277,33.602041410784935,40,1658405286577
104.22095989607749,33.81748396749335,40,1658405286618
104.20235140604245,33.86015280812361,40,1658405286659
104.26915926528306,33.96152571627934,41,1658405286700
104.32121822460925,33.99021022624601,40,1658405286740
104.37513750663265,34.08468993167058,41,1658405286782
104.58046533363768,34.33358493105122,42,1658405286824
104.60491368793782,34.37111827237093,40,1658405286864
104.3674196983618,34.11925195689581,42,1658405286906
103.5972394978819,33.062951441745895,39,1658405286946
103.28890390991899,32.673127302709254,41,1658405286987
103.10554073063429,32.40988474595018,40,1658405287028
102.99847630682382,32.29671471115827,42,1658405287070
102.96384215599147,32.35539413169881,40,1658405287110
103.33070133831882,32.6981157100351,41,1658405287151
103.39117017343114,32.84233518795657,40,1658405287191
103.46544008443146,32.94459547089024,41,1658405287233
103.53133646668863,32.97749010828007,40,1658405287274
103.57525375620133,33.03157737494105,41,1658405287315
103.63023556284293,33.21632294063843,41,1658405287356
103.76590885308156,33.31266802810771,41,1658405287397
103.84257974823834,33.43362338072003,41,1658405287439
104.116813732671,33.640658275641634,40,1658405287480
104.39923152702545,33.96519054874887,40,1658405287520
104.51416394714056,34.09620545616181,40,1658405287561
104.51673391830951,34.21000150652145,42,1658405287603
104.734704022308,34.39142043503774,40,1658405287643
104.76808772350296,34.49959852513298,40,1658405287684
104.64279814042737,34.51004957820675,40,1658405287725
104.75703444595183,34.65472219953567,41,1658405287766
104.82039073283158,34.76186650571161,41,1658405287808
104.75656979151745,34.66622979668087,39,1658405287847
104.33240433100474,34.11913272186997,41,1658405287889
103.84286684135384,33.48733503733568,40,1658405287930
103.5159984417997,33.03733267395528,41,1658405287971
103.19510064959377,32.58325042596653,41,1658405288012
103.19659383931707,32.62157075634046,40,1658405288053
103.37951875611719,32.81756216276774,41,1658405288094
103.57143480739785,33.02633310467389,41,1658405288136
103.71481131371695,33.23575934420866,40,1658405288176
103.86237790853659,33.392576281568424,41,1658405288218
104.11793486341605,33.551150749268345,41,1658405288259
104.12920172888619,33.56382443880972,41,1658405288300
104.17927918994201,33.67951031316963,39,1658405288340
104.40993115021166,33.86864559457475,41,1658405288381
104.43705065358148,33.974485870427294,40,1658405288422
104.56242874841575,34.08042514818081,40,1658405288462
104.62512136037884,34.243272724970694,41,1658405288504
104.60724023642649,34.27773117516716,40,1658405288545
104.62790493370863,34.35180193855704,40,1658405288585
104.69800898237094,34.443671262979464,42,1658405288628
104.74953112114463,34.50734950546843,39,1658405288668
104.80198736186708,34.61606245522594,41,1658405288710
104.88095258387534,34.71762972326605,40,1658405288750
104.96498710497019,34.74689722373344,40,1658405288791
104.83153114576282,34.67856211443745,41,1658405288832
104.50632153913512,34.232995571270685,40,1658405288873
103.76316013241177,33.22744675481207,40,1658405288914
103.5556716992142,32.91871836743629,42,1658405288956
103.45514602871873,32.81510308363002,39,1658405288996
103.46936050987654,32.863496412039126,42,1658405289038
103.74678841022063,33.18063871681648,40,1658405289078
103.90718504937468,33.3401985856988,41,1658405289120
103.94516241098131,33.35301772090701,40,1658405289160
103.94255191276955,33.32452246252063,40,1658405289200
103.89489127965305,33.34633225934675,41,1658405289242
103.89489127965305,33.34633225934675,40,1658405289283
104.08806066625272,33.5096168865491,41,1658405289324
104.1451794131059,33.60028930860631,39,1658405289364
104.32203643710608,33.795812746359566,42,1658405289406
104.39303304203884,33.921695857111466,39,1658405289446
104.46383562200788,33.9947054105681,41,1658405289488
104.52526351190784,34.05798144445099,41,1658405289529
104.56214293232466,34.1605980120598,41,1658405289570
104.44858435983576,34.124077422814096,40,1658405289611
104.51483493188573,34.24113201105361,41,1658405289652
104.61188806898451,34.33708166140865,42,1658405289694
104.68297859793984,34.41962950639169,40,1658405289734
104.72597934475834,34.47266224777423,40,1658405289775
104.10872657036697,33.68791743646083,41,1658405289816
103.64278271644173,33.115004970343534,41,1658405289858
103.35230178655911,32.72629083525717,40,1658405289898
103.14525235744259,32.475931701540944,42,1658405289940
103.05958946820442,32.372825370485316,42,1658405289983
103.19077288084486,32.521764810966914,38,1658405290021
103.37100279880605,32.72825644207035,40,1658405290062
103.4921400168027,32.86102557953428,41,1658405290103
103.54863283386288,32.952037575958016,41,1658405290144
103.54863283386288,32.952037575958016,40,1658405290184
103.6716467710612,33.02543384804699,43,1658405290227
103.71351483084413,33.082611991800015,39,1658405290267
103.81624483018766,33.28180954277124,41,1658405290308
103.90667501954533,33.39337058714555,40,1658405290349
104.05757760415315,33.518351790723386,40,1658405290390
104.08805244222935,33.59116158054353,40,1658405290431
104.15882966685604,33.679630466067366,42,1658405290473
104.26323382275308,33.834903005097985,42,1658405290515
104.27348903705445,33.866785512575326,38,1658405290554
104.36923251955074,33.93683733572893,40,1658405290595
104.48226674638067,34.05220726993442,41,1658405290636
104.51656829645628,34.1763007068567,40,1658405290677
104.41561976440357,34.09221631412573,40,1658405290717
104.0683896373576,33.63511181371259,41,1658405290759
103.60893344593933,33.073358050923844,41,1658405290800
103.20113393320247,32.543895765375915,40,1658405290841
102.7200683869263,32.03354325959063,41,1658405290882
102.74100729246692,31.98002810834334,41,1658405290923
102.8234281122094,32.05811784544697,41,1658405290965
103.14391087929806,32.393809708706435,40,1658405291005
103.24987014466251,32.506904456156015,41,1658405291046
103.25050946795216,32.50889548526916,40,1658405291087
103.21107707916929,32.566905400969866,40,1658405291128
103.35813842910136,32.59077766882789,42,1658405291170
103.65961176458859,32.88209027586313,40,1658405291210
103.77391725865527,32.99825316260892,40,1658405291251
103.84389475915441,33.09701193576158,41,1658405291292
103.94557202993838,33.20389368031141,41,1658405291334
104.07550872262573,33.32926956867262,41,1658405291375
104.14500366661298,33.501356172661595,39,1658405291414
103.97887355532805,33.46223129053771,41,1658405291456
104.03719325169601,33.53470246588421,41,1658405291497
104.17934776608223,33.67865925470176,40,1658405291538
104.24310794972416,33.79676363645198,41,1658405291579
104.33396001184383,33.90062706995102,41,1658405291620
104.41721248980008,33.97588879815801,41,1658405291661
104.3137027422996,33.825694518882415,40,1658405291702
104.02761701320617,33.396089002114735,41,1658405291743
103.32354014142618,32.51491092136785,40,1658405291784
103.16276556206435,32.26068478804889,41,1658405291825
103.05131566706109,32.170218516781866,41,1658405291867
103.06195753253121,32.182276455019476,40,1658405291908
103.18102308029944,32.33600803950211,40,1658405291948
103.49010164517085,32.66627257763796,41,1658405291990
103.58743757670283,32.741999713386384,40,1658405292030
103.61726583388133,32.801446013490065,41,1658405292071
103.74561237997466,32.951217503231234,40,1658405292112
103.78148558386664,32.99437342048876,41,1658405292153
103.84520546901445,33.12721415477071,40,1658405292194
103.9871593871531,33.22239180203112,41,1658405292236
104.02174212300451,33.338720556732184,40,1658405292276
104.18649293404724,33.52154923033595,40,1658405292317
104.22768831599342,33.58970511311199,40,1658405292358
104.25450337384007,33.67335618248944,42,1658405292400
104.36352016986388,33.75683779914725,40,1658405292440
104.40841613612173,33.834027473888604,40,1658405292481
104.30249248739392,33.8164981366324,41,1658405292522
104.35691474475522,33.90838195538779,41,1658405292563
104.39899071739603,34.014879990252545,40,1658405292604
104.21693916284443,33.72681607897225,40,1658405292644
103.76415001075605,33.17406506288897,41,1658405292686
103.3217036176344,32.63539008852303,40,1658405292727
102.99067187249074,32.307576690578195,40,1658405292768
103.02133769081445,32.18494782050995,41,1658405292809
103.03005395614412,32.1773426281584,41,1658405292850
103.17716302121312,32.32477352794726,40,1658405292891
103.34240355075167,32.54852360956006,40,1658405292932
103.51448955918988,32.75296769342585,42,1658405292974
103.61792934671149,32.8324171082368,40,1658405293014
103.54692905990663,32.845544417208664,40,1658405293055
103.61374528728504,32.938236156065486,41,1658405293097
103.67591810625225,33.05080829216595,40,1658405293137
103.76208385282382,33.17309314300441,40,1658405293178
103.98984161676577,33.449585932232395,40,1658405293219
104.05684012462075,33.501918025557075,41,1658405293260
104.10774383840834,33.574338422095565,41,1658405293301
104.26002317429595,33.755684244501325,41,1658405293342
104.326927315273,33.81936078958327,40,1658405293383
104.35430679245388,33.893470668090856,40,1658405293423
104.41479656622192,33.969978562212674,40,1658405293464
104.49246199241844,34.04623716433795,42,1658405293507
104.67803944004618,34.24873386953521,39,1658405293547
104.65930667444951,34.220235825846636,40,1658405293588
104.3518516809113,33.88225240347128,41,1658405293629
103.95101534016186,33.36824972651564,40,1658405293670
103.59770151010338,32.913567208390994,40,1658405293711
103.21604636242694,32.482101294773344,42,1658405293753
103.15699197963596,32.40379194703727,40,1658405293794
103.19546736887406,32.45971077809289,40,1658405293834
103.35651628941889,32.61863558948648,40,1658405293875
103.65889589579427,32.98654074482955,41,1658405293916
103.71959008806652,33.032173072211386,40,1658405293957
103.76125111324245,33.07699732633834,42,1658405293999
103.8057033196394,33.16296621159991,40,1658405294040
103.89885225452105,33.26100703422373,39,1658405294080
104.16249492208186,33.51172119474155,41,1658405294122
104.252175245856,33.66023290530987,40,1658405294162
104.36830669316748,33.77234585600613,42,1658405294204
104.45001292419181,33.875182942047104,40,1658405294244
104.60986357032675,34.08466975068388,40,1658405294285
104.67661605499711,34.16777143912409,40,1658405294326
104.71630907102349,34.19903238548957,40,1658405294366
104.70253329520574,34.249890270120076,44,1658405294411
104.8504477848951,34.373004988986246,38,1658405294450
104.95053887545629,34.497500400010566,40,1658405294490
105.05580332868641,34.6256151183522,41,1658405294532
105.02484796323091,34.56454527181212,40,1658405294572
104.73534727093863,34.23788635545315,41,1658405294613
103.73957720761769,33.11150651410855,40,1658405294654
103.50878582924793,32.801985114559784,41,1658405294695
103.42768058941965,32.651694658653405,41,1658405294737
103.40740342901728,32.62176245665458,40,1658405294777
103.70400928646961,32.97880887450047,41,1658405294819
103.83624012900185,33.11741204448637,40,1658405294859
103.89583332858604,33.20462791173252,40,1658405294900
104.14728537445637,33.36526744834882,41,1658405294941
104.18156866776314,33.389307148867175,42,1658405294984
104.24491144687198,33.529366076499294,39,1658405295023
104.37816167392873,33.5866633096642,41,1658405295064
104.45524581905073,33.684547226386755,41,1658405295105
104.61515265900482,33.96013996205828,40,1658405295146
104.62093763563723,33.98908778982588,41,1658405295187
104.67085258534019,34.10839030513513,40,1658405295228
104.72699388398246,34.13408603927665,40,1658405295269
104.73724030594059,34.21026270925876,41,1658405295310
104.89028034380777,34.3027885710922,41,1658405295351
104.92698342024966,34.38820817542776,41,1658405295393
104.97347344047046,34.44504277623628,40,1658405295433
105.2284832768811,34.61956656051774,41,1658405295474
105.23386205803968,34.62100970939757,41,1658405295515
104.96440444989071,34.28317590935353,40,1658405295556
104.56852078531779,33.72052674163467,40,1658405295597
104.24984794322444,33.26763957265497,41,1658405295639
103.93248081174261,32.92858078105319,40,1658405295679
103.86360271765432,32.8818449156927,40,1658405295720
103.95707557963203,33.0467558367877,41,1658405295761
104.14800773688228,33.1999782135641,42,1658405295803
104.26744126976507,33.323540479557614,39,1658405295843
104.32199062868932,33.39172638190858,40,1658405295884
104.31809800446467,33.33311260660798,41,1658405295925
104.30095795375257,33.374886807026506,41,1658405295967
104.30878578821768,33.453325179033385,40,1658405296007
104.35533806795371,33.53753212099542,41,1658405296048
104.47719371930532,33.64702931910361,41,1658405296090
104.57022335990195,33.74983348648841,39,1658405296129
104.57839581664996,33.843926564748294,41,1658405296171
104.72293215474087,34.00213644105082,40,1658405296212
104.91510951145102,34.06149704624961,41,1658405296254
